ProjectID,LocationID,Postcode,DepthValue,Fines,LiquidLimit,PlasticLimit,PlasticityIndex,MoistureContent,GeologyCode,Easting,Northing,Latitude,Longitude
P6124,TP04,LE16 9,1.6,100,40,23,17,20,DYRHAM FORMATION,471953,287347,52.48,-0.95
P6124,TP04,LE16 9,1.6,100,40,23,17,20,DYRHAM FORMATION,471953,287347,52.48,-0.95
P6124,TP39,LE16 9,0.7,100,41,18,23,21,GLACIAL DEPOSITS,472084,287953,52.48,-0.95
P6124,TP39,LE16 9,0.7,100,41,18,23,21,GLACIAL DEPOSITS,472084,287953,52.48,-0.95
P6124,TP42,LE16 9,1.5,100,59,31,28,32,DYRHAM FORMATION,471818,287970,52.48,-0.95
P6124,TP42,LE16 9,1.5,100,59,31,28,32,DYRHAM FORMATION,471818,287970,52.48,-0.95
P6124,TP58,LE16 9,1.7,98,64,26,38,27,DYRHAM FORMATION,471661,288203,52.48,-0.95
P6124,TP58,LE16 9,1.7,98,64,26,38,27,DYRHAM FORMATION,471661,288203,52.48,-0.95
P6124,TP24,LE16 9,0.9,100,43,23,20,22,GLACIAL DEPOSITS,471886,287734,52.48,-0.95
P6124,TP24,LE16 9,0.9,100,43,23,20,22,GLACIAL DEPOSITS,471886,287734,52.48,-0.95
P6126,WS02,DE13 9,1.7,99,34,18,16,16,GLACIAL DEPOSITS,416949,323635,52.81,-1.75
P6126,TP01,DE13 9,1,97,43,20,23,19,GLACIAL DEPOSITS,416949,323635,52.81,-1.75
P6126,TP01,DE13 9,1.5,97,39,18,21,17,GLACIAL DEPOSITS,416949,323635,52.81,-1.75
P6126,TP02,DE13 9,1.4,99,38,23,15,23,BLUE ANCHOR FORMATION,416949,323635,52.81,-1.75
P6126,TP03,DE13 9,1,100,69,31,38,33,GLACIAL DEPOSITS,416949,323635,52.81,-1.75
P6126,TP04,DE13 9,1,100,41,26,15,21,GLACIAL DEPOSITS,416949,323635,52.81,-1.75
P6126,TP05,DE13 9,1.5,100,64,29,35,22,GLACIAL DEPOSITS,416949,323635,52.81,-1.75
P6126,TP05,DE13 9,2.6,100,41,26,15,21,BLUE ANCHOR FORMATION,416949,323635,52.81,-1.75
P6132,TP01,PE28 5,1.6,100,63,25,38,25,OXFORD CLAY FORMATION,517014,283839,52.44,-0.28
P6132,TP08,PE28 5,1,100,60,27,33,29,OXFORD CLAY FORMATION,517014,283839,52.44,-0.28
P6132,TP10,PE28 5,2,100,47,21,26,24,OXFORD CLAY FORMATION,517014,283839,52.44,-0.28
P6132,TP16,PE28 5,2,100,53,23,30,29,OXFORD CLAY FORMATION,517014,283839,52.44,-0.28
P6132,TP17,PE28 5,1,100,54,23,31,25,OXFORD CLAY FORMATION,517014,283839,52.44,-0.28
P6134,TP02,LE12 9,1,100,56,30,26,36,GUNTHORPE MEMBER,447469,319952,52.77,-1.3
P6134,TP03,LE12 9,1,97,51,24,27,29,GUNTHORPE MEMBER,447522,319998,52.77,-1.3
P6134,TP03,LE12 9,2,94,42,26,16,31,GUNTHORPE MEMBER,447522,319998,52.77,-1.3
P6134,TP04,LE12 9,2,99,37,23,14,21,GUNTHORPE MEMBER,447392,320016,52.77,-1.3
P6134,TP05,LE12 9,1,100,45,22,23,21,GUNTHORPE MEMBER,447453,320011,52.77,-1.3
P6134,TP06,LE12 9,1.3,96,25,13,12,17,ALLUVIUM,447360,319984,52.77,-1.3
P6134,TP07,LE12 9,1.8,100,34,14,20,21,ALLUVIUM,447277,319941,52.77,-1.3
P6134,TP08,LE12 9,1,95,38,17,21,24,ALLUVIUM,447193,319882,52.77,-1.3
P6134,TP09,LE12 9,1,100,68,30,38,39,GUNTHORPE MEMBER,447237,319823,52.77,-1.3
P6134,TP10,LE12 9,1,99,46,22,24,24,GUNTHORPE MEMBER,447319,319881,52.77,-1.3
P6134,TP11,LE12 9,1,94,44,19,25,22,GUNTHORPE MEMBER,447416,319885,52.77,-1.3
P6134,TP13,LE12 9,1,98,39,17,22,17,GLACIAL DEPOSITS,447409,319784,52.77,-1.3
P6134,TP13,LE12 9,2,97,30,13,17,12,GLACIAL DEPOSITS,447409,319784,52.77,-1.3
P6134,TP17,LE12 9,0.7,100,46,26,20,29,GUNTHORPE MEMBER,447357,319829,52.77,-1.3
P6134,TP17,LE12 9,1.8,100,35,22,13,22,GUNTHORPE MEMBER,447357,319829,52.77,-1.3
P6136,TP02,OX13 6,2.4,100,64,25,39,30,GAULT FORMATION,447164,192573,51.63,-1.32
P6136,TP05,OX13 6,0.5,61,36,20,16,23,RIVER TERRACE DEPOSITS,447164,192573,51.63,-1.32
P6136,TP06,OX13 6,2.2,100,59,21,38,25,GAULT FORMATION,447164,192573,51.63,-1.32
P6136,TP09,OX13 6,2.1,100,64,26,38,30,GAULT FORMATION,447164,192573,51.63,-1.32
P6136,TP09,OX13 6,2.1,100,64,26,38,30,GAULT FORMATION,447164,192573,51.63,-1.32
P6136,TP11,OX13 6,1.2,100,54,24,30,28,GAULT FORMATION,447164,192573,51.63,-1.32
P6136,TP13,OX13 6,1.6,100,63,25,38,33,GAULT FORMATION,447164,192573,51.63,-1.32
P6136,TP15,OX13 6,2,100,70,29,41,32,GAULT FORMATION,447164,192573,51.63,-1.32
P6137,WS01,HR1 4,1,100,28,18,10,14,MERCIA MUDSTONE GROUP,355617,241071,52.07,-2.65
P6137,WS04,HR1 4,0.9,89,43,19,24,19,RIVER TERRACE DEPOSITS,355617,241071,52.07,-2.65
P6137,WS05,HR1 4,1.2,58,23,15,8,12,RIVER TERRACE DEPOSITS,355617,241071,52.07,-2.65
P6137,WS07,HR1 4,1.8,88,23,0,0,9.4,ALLUVIUM,355617,241071,52.07,-2.65
P6137,WS08,HR1 4,1.8,100,25,13,12,11,MERCIA MUDSTONE GROUP,355617,241071,52.07,-2.65
P6137,WS11,HR1 4,1.3,90,35,20,15,19,ALLUVIUM,355617,241071,52.07,-2.65
P6141,TP01,WA12 9,1,100,48,21,27,12,GLACIAL DEPOSITS,357775,395588,53.46,-2.64
P6141,TP02,WA12 9,1,100,49,20,29,13,SHERWOOD SANDSTONE GROUP,357764,395647,53.46,-2.64
P6141,TP03,WA12 9,2,96,34,16,18,8.3,SHERWOOD SANDSTONE GROUP,357791,395641,53.46,-2.64
P6141,TP101,WA12 9,1.4,99,40,17,23,18,GLACIAL DEPOSITS,357784,395665,53.46,-2.64
P6141,TP102,WA12 9,1,98,30,14,16,17,GLACIAL DEPOSITS,357804,395669,53.46,-2.64
P6141,TP104,WA12 9,1.7,100,45,19,26,20,GLACIAL DEPOSITS,357795,395656,53.46,-2.64
P6142,TP01,NN29 7,1.1,47,30,19,11,16,BLISWORTH CLAY FORMATION,491345,262683,52.25,-0.66
P6142,TP01,NN29 7,1.1,47,30,19,11,16,BLISWORTH LIMESTONE FORMATION,491345,262683,52.25,-0.66
P6142,TP02,NN29 7,0.9,100,40,19,21,21,BLISWORTH CLAY FORMATION,491345,262683,52.25,-0.66
P6143,KGA-WS1,M38 0,1.1,96,30,14,16,0,GLACIAL DEPOSITS,372955,626336,53.53,-2.43
P6143,KGA-WS3,M38 0,1.5,97,29,14,15,0,GLACIAL DEPOSITS,372955,626336,53.53,-2.43
P6143,KGA-WS5,M38 0,2,100,25,13,12,0,GLACIAL DEPOSITS,372955,626336,53.53,-2.43
P6143,KGB-WS1,M38 0,2.5,58,36,24,12,0,GLACIAL DEPOSITS,372955,626336,53.53,-2.43
P6143,KGB-WS4,M38 0,1,90,31,15,16,0,GLACIAL DEPOSITS,372955,626336,53.53,-2.43
P6143,KGB-WS5,M38 0,2.5,81,38,19,19,0,GLACIAL DEPOSITS,372955,626336,53.53,-2.43
P6143,KGC-WS3,M38 0,2.5,80,28,14,14,0,GLACIAL DEPOSITS,372955,626336,53.53,-2.43
P6143,KGC-WS5,M38 0,1.1,99,46,20,26,0,GLACIAL DEPOSITS,372955,626336,53.53,-2.43
P6143,KGC-WS6,M38 0,1.7,99,33,16,17,0,GLACIAL DEPOSITS,372955,626336,53.53,-2.43
P6143,KGC-WS6,M38 0,1.7,99,33,16,17,0,GLACIAL DEPOSITS,372955,626336,53.53,-2.43
P6148,TP02,CV3 1,1.5,90,21,14,7,13,SUPERFICIAL DEPOSITS,436467,278634,52.4,-1.47
P6148,TP06,CV3 1,2,98,40,19,21,21,SUPERFICIAL DEPOSITS,436463,278568,52.4,-1.47
P6148,TP08,CV3 1,1.2,91,38,16,22,16,SUPERFICIAL DEPOSITS,436520,278590,52.4,-1.47
P6148,TP09,CV3 1,0.9,85,38,16,22,20,SUPERFICIAL DEPOSITS,436457,278620,52.4,-1.47
P6148,WS01,CV3 1,2.9,97,39,19,20,16,SUPERFICIAL DEPOSITS,436492,278609,52.4,-1.47
P6148,SA04,CV3 1,1.5,90,25,16,9,15,SUPERFICIAL DEPOSITS,436494,278587,52.4,-1.47
P6148,WS13,CV3 1,1.8,100,33,15,18,19,SUPERFICIAL DEPOSITS,436445,278688,52.4,-1.47
P6148,WS16,CV3 1,2.7,98,31,16,15,15,SUPERFICIAL DEPOSITS,436450,278610,52.4,-1.47
P6148,WS18,CV3 1,1.7,100,36,17,19,22,SUPERFICIAL DEPOSITS,436616,278657,52.4,-1.47
P6148,WS19,CV3 1,1.8,100,33,16,17,17,SUPERFICIAL DEPOSITS,436596,278619,52.4,-1.47
P6148,WS21,CV3 1,2.5,100,39,18,21,18,SUPERFICIAL DEPOSITS,436530,278614,52.4,-1.47
P6148,GRM201B,CV3 1,1.3,77,44,17,27,19,SUPERFICIAL DEPOSITS,436364,278505,52.4,-1.47
P6148,GRM204,CV3 1,2.3,100,37,16,21,19,SUPERFICIAL DEPOSITS,436519,278500,52.4,-1.47
P6148,GRM226,CV3 1,0.8,99,34,16,18,17,SUPERFICIAL DEPOSITS,436395,278385,52.4,-1.47
P6148,GRM234,CV3 1,1.9,100,26,17,9,24,SUPERFICIAL DEPOSITS,436635,278390,52.4,-1.47
P6148,GRM251,CV3 1,0.8,100,31,20,11,18,SUPERFICIAL DEPOSITS,436545,278325,52.4,-1.47
P6148,GRM210,CV3 1,2.3,100,33,16,17,23,SUPERFICIAL DEPOSITS,436515,278474,52.4,-1.47
P6148,GRM213,CV3 1,1.3,89,22,14,8,14,SUPERFICIAL DEPOSITS,436460,278445,52.4,-1.47
P6148,GRM242,CV3 1,1.3,100,33,18,15,19,SUPERFICIAL DEPOSITS,436575,278354,52.4,-1.47
P6148,GRM244,CV3 1,2,100,34,20,14,16,SUPERFICIAL DEPOSITS,436629,278352,52.4,-1.47
P6148,GRM244,CV3 1,2,100,34,20,14,16,SUPERFICIAL DEPOSITS,436629,278352,52.4,-1.47
P6148,GRM258,CV3 1,1.5,100,26,15,11,15,SUPERFICIAL DEPOSITS,436575,278295,52.4,-1.47
P6154,WS08,TF1 2,1,99,28,15,13,13,GLACIAL DEPOSITS,364100,311348,52.7,-2.53
P6154,WS08,TF1 2,1,99,28,15,13,13,GLACIAL DEPOSITS,364100,311348,52.7,-2.53
P6154,WS08,TF1 2,2,94,23,12,11,11,GLACIAL DEPOSITS,364100,311348,52.7,-2.53
P6154,WS13,TF1 2,1,99,35,16,19,15,GLACIAL DEPOSITS,364001,311081,52.7,-2.53
P6154,WS13,TF1 2,2,95,24,13,11,10,GLACIAL DEPOSITS,364001,311081,52.7,-2.53
P6154,WS01,TF1 2,0.7,98,28,15,13,13,GLACIAL DEPOSITS,364061,311522,52.7,-2.53
P6154,WS02,TF1 2,0.8,97,30,15,15,14,GLACIAL DEPOSITS,364141,311449,52.7,-2.53
P6154,WS03,TF1 2,1.5,97,24,11,11,9.9,GLACIAL DEPOSITS,364166,311273,52.7,-2.53
P6154,WS06,TF1 2,1.75,87,23,11,11,10,GLACIAL DEPOSITS,364010,311238,52.7,-2.53
P6154,WS12,TF1 2,1.1,95,24,14,10,15,GLACIAL DEPOSITS,363908,311098,52.7,-2.53
P6154,WS14,TF1 2,0.9,71,35,16,19,12,GLACIAL DEPOSITS,364096,311093,52.7,-2.53
P6154,WS15,TF1 2,1.6,93,24,13,11,15,GLACIAL DEPOSITS,364182,311006,52.7,-2.53
P6154,WS16,TF1 2,1.5,98,22,11,11,12,GLACIAL DEPOSITS,363965,310998,52.7,-2.53
P6154,TP15,TF1 2,1,88,30,13,17,14,GLACIAL DEPOSITS,364083,311264,52.7,-2.53
P6154,TP15,TF1 2,2,95,22,11,11,12,GLACIAL DEPOSITS,364083,311264,52.7,-2.53
P6154,TP03,TF1 2,1,92,25,11,14,14,GLACIAL DEPOSITS,364094,311468,52.7,-2.53
P6154,TP10,TF1 2,1.1,90,25,13,12,16,GLACIAL DEPOSITS,364192,311352,52.7,-2.53
P6154,TP20,TF1 2,1.2,100,45,17,28,20,GLACIAL DEPOSITS,364118,311197,52.7,-2.53
P6154,TP18,TF1 2,1.2,98,25,14,11,14,GLACIAL DEPOSITS,363961,311212,52.7,-2.53
P6154,TP07,TF1 2,2,97,25,13,12,15,GLACIAL DEPOSITS,363909,311356,52.7,-2.53
P6154,TP01,TF1 2,2,100,24,13,11,14,GLACIAL DEPOSITS,363974,311494,52.7,-2.53
P6154,TP01,TF1 2,2,100,24,13,11,14,GLACIAL DEPOSITS,363974,311494,52.7,-2.53
P6154,WS19,TF1 2,0.8,95,27,12,15,14,GLACIAL DEPOSITS,364085,311189,52.7,-2.53
P6154,WS19,TF1 2,1.7,96,19,11,8,13,GLACIOFLUVIAL DEPOSITS,364085,311189,52.7,-2.53
P6154,WS20,TF1 2,0.8,100,51,22,29,26,GLACIAL DEPOSITS,364134,311170,52.7,-2.53
P6154,WS20,TF1 2,1.5,96,26,13,13,13,GLACIAL DEPOSITS,364134,311170,52.7,-2.53
P6154,WS21,TF1 2,0.7,100,83,41,42,57,GLACIAL DEPOSITS,364157,311209,52.7,-2.53
P6154,WS21,TF1 2,0.9,99,29,14,15,15,GLACIAL DEPOSITS,364157,311209,52.7,-2.53
P6154,WS21,TF1 2,0.9,99,29,14,15,15,GLACIOFLUVIAL DEPOSITS,364157,311209,52.7,-2.53
P6154,WS21,TF1 2,1.8,95,22,11,11,13,GLACIOFLUVIAL DEPOSITS,364157,311209,52.7,-2.53
P6154,WS22,TF1 2,0.8,100,32,15,17,15,GLACIAL DEPOSITS,364138,311228,52.7,-2.53
P6154,WS22,TF1 2,0.8,100,32,15,17,15,GLACIOFLUVIAL DEPOSITS,364138,311228,52.7,-2.53
P6154,WS22,TF1 2,1.6,95,24,12,12,12,GLACIAL DEPOSITS,364138,311228,52.7,-2.53
P6154,WS23,TF1 2,0.6,99,29,14,15,14,GLACIOFLUVIAL DEPOSITS,364123,311256,52.7,-2.53
P6154,WS23,TF1 2,0.6,99,29,14,15,14,GLACIAL DEPOSITS,364123,311256,52.7,-2.53
P6154,WS23,TF1 2,1.7,93,21,11,10,12,GLACIAL DEPOSITS,364123,311256,52.7,-2.53
P6154,WS24,TF1 2,0.7,96,26,12,14,13,GLACIAL DEPOSITS,364093,311234,52.7,-2.53
P6154,WS24,TF1 2,1.7,93,21,11,10,12,GLACIAL DEPOSITS,364093,311234,52.7,-2.53
P6154,WS25,TF1 2,0.7,99,35,15,20,17,GLACIAL DEPOSITS,364064,311217,52.7,-2.53
P6154,WS25,TF1 2,1.9,96,27,12,15,11,GLACIAL DEPOSITS,364064,311217,52.7,-2.53
P6154,WS26,TF1 2,1.4,98,26,12,14,15,GLACIAL DEPOSITS,364050,311246,52.7,-2.53
P6154,WS26,TF1 2,1.7,98,24,12,12,12,GLACIAL DEPOSITS,364050,311246,52.7,-2.53
P6154,WS27,TF1 2,0.6,98,28,13,15,15,GLACIAL DEPOSITS,364093,311151,52.7,-2.53
P6154,WS27,TF1 2,1.6,78,21,11,10,11,GLACIAL DEPOSITS,364093,311151,52.7,-2.53
P6154,WS28,TF1 2,0.7,100,49,17,32,23,GLACIAL DEPOSITS,364049,311179,52.7,-2.53
P6154,WS28,TF1 2,1.7,95,25,12,13,11,GLACIAL DEPOSITS,364049,311179,52.7,-2.53
P6156,WS04,PR6 8,2.5,94,29,16,13,14,MILLSTONE GRIT GROUP,362644,421492,53.69,-2.57
P6159,WS113,B77 2,2.5,0,39,20,19,16,COAL MEASURES,421587,302080,52.62,-1.68
P6159,TP110,B77 2,1.7,0,57,25,32,25,COAL MEASURES,421638,302122,52.62,-1.68
P6159,WS119,B77 2,3.2,0,50,29,21,26,COAL MEASURES,421527,302195,52.62,-1.68
P6159,WS116,B77 2,3.9,0,34,21,13,13,COAL MEASURES,421579,302175,52.62,-1.68
P6159,TP107,B77 2,2,0,54,24,30,22,COAL MEASURES,421524,302272,52.62,-1.68
P6159,WS104,B77 2,2.9,0,54,24,30,16,COAL MEASURES,421516,302235,52.62,-1.68
P6159,TP105,B77 2,1,0,48,23,25,23,COAL MEASURES,421591,302232,52.62,-1.68
P6159,TP106,B77 2,1.5,0,46,22,24,16,COAL MEASURES,421565,302254,52.62,-1.68
P6160,WS05A,NG8 3,1.2,100,38,17,21,26,EDLINGTON FORMATION,454064,340987,52.96,-1.2
P6160,WS11,NG8 3,1.5,89,33,17,16,15,EDLINGTON FORMATION,454085,341186,52.96,-1.2
P6160,WS18,NG8 3,0.7,100,30,19,11,14,EDLINGTON FORMATION,453974,341130,52.96,-1.2
P6160,WS23,NG8 3,1.65,96,32,15,17,15,EDLINGTON FORMATION,453844,340994,52.96,-1.2
P6160,WS23,NG8 3,1.65,96,32,15,17,15,EDLINGTON FORMATION,453844,340994,52.96,-1.2
P6160,WS26,NG8 3,0.8,96,49,20,29,20,GLACIAL DEPOSITS,453873,341133,52.96,-1.2
P6160,WS37,NG8 3,0.9,93,25,0,0,13,EDLINGTON FORMATION,453923,341281,52.96,-1.2
P6161,TP04,DE11 7,1,100,56,25,31,23,COAL MEASURES,431133,319255,52.77,-1.54
P6161,TP05,DE11 7,1.7,100,38,17,21,17,COAL MEASURES,431133,319255,52.77,-1.54
P6161,TP03,DE11 7,1.6,100,41,21,20,15,COAL MEASURES,431133,319255,52.77,-1.54
P6161,TP01,DE11 7,1.7,100,43,20,23,15,COAL MEASURES,431133,319255,52.77,-1.54
P6163,WS01,PE7 8,6.8,100,60,29,31,23,OXFORD CLAY FORMATION,517730,294751,52.54,-0.27
P6163,WS03,PE7 8,6.9,100,60,29,31,28,OXFORD CLAY FORMATION,517730,294751,52.54,-0.27
P6166,TP02,PE10 0,2.5,100,58,24,34,27,KELLAWAYS FORMATION,510146,317725,52.75,-0.37
P6166,WS05,PE10 0,0.7,49,33,17,16,16,RIVER TERRACE DEPOSITS,510146,317725,52.75,-0.37
P6166,WS06,PE10 0,1.9,100,26,0,0,20,KELLAWAYS FORMATION,510146,317725,52.75,-0.37
P6168,WS16,DE74 2,0.9,88,30,14,16,18,RIVER TERRACE DEPOSITS,448570,327303,52.84,-1.28
P6168,WS16,DE74 2,0.9,88,30,14,16,18,RIVER TERRACE DEPOSITS,448570,327303,52.84,-1.28
P6168,WS23,DE74 2,1.2,99,24,0,0,17,RIVER TERRACE DEPOSITS,448458,327155,52.84,-1.28
P6168,WS23,DE74 2,1.2,99,24,0,0,17,RIVER TERRACE DEPOSITS,448458,327155,52.84,-1.28
P6168,TP18,DE74 2,1.2,83,49,21,28,20,RIVER TERRACE DEPOSITS,448633,327142,52.84,-1.28
P6168,TP18,DE74 2,1.2,83,49,21,28,20,RIVER TERRACE DEPOSITS,448633,327142,52.84,-1.28
P6168,TP17,DE74 2,1,40,28,14,14,13,RIVER TERRACE DEPOSITS,448687,327222,52.84,-1.28
P6168,TP17,DE74 2,1,40,28,14,14,13,RIVER TERRACE DEPOSITS,448687,327222,52.84,-1.28
P6168,TP15,DE74 2,0.3,62,27,14,13,13,RIVER TERRACE DEPOSITS,448657,327302,52.84,-1.28
P6168,WS12,DE74 2,1.1,99,66,26,40,28,RIVER TERRACE DEPOSITS,448497,327223,52.84,-1.28
P6168,WS12,DE74 2,1.1,99,66,26,40,28,RIVER TERRACE DEPOSITS,448497,327223,52.84,-1.28
P6172,WS05,L40 7,1.5,93,34,17,17,20,GLACIAL DEPOSITS,343746,411680,53.6,-2.85
P6172,WS08,L40 7,1.5,100,36,15,21,12,GLACIAL DEPOSITS,343746,411680,53.6,-2.85
P6172,WS09,L40 7,0.8,96,49,19,30,25,GLACIAL DEPOSITS,343746,411680,53.6,-2.85
P6173,BH02,DE22 2,3.7,96,37,22,15,23,MERCIA MUDSTONE GROUP,433726,337916,52.94,-1.5
P6173,BH02,DE22 2,4.5,100,35,24,11,23,MERCIA MUDSTONE GROUP,433726,337916,52.94,-1.5
P6173,BH03,DE22 2,3.9,100,37,17,20,18,MERCIA MUDSTONE GROUP,433726,337916,52.94,-1.5
P6173,BH06,DE22 2,0.6,100,37,21,16,19,MERCIA MUDSTONE GROUP,433726,337916,52.94,-1.5
P6173,BH06,DE22 2,1.4,100,36,26,10,0,MERCIA MUDSTONE GROUP,433726,337916,52.94,-1.5
P6173,BH07,DE22 2,1.35,100,34,20,14,0,MERCIA MUDSTONE GROUP,433726,337916,52.94,-1.5
P6173,BH08,DE22 2,1.75,53,31,19,12,16,MERCIA MUDSTONE GROUP,433726,337916,52.94,-1.5
P6173,BH09,DE22 2,1.4,83,34,21,13,13,MERCIA MUDSTONE GROUP,433726,337916,52.94,-1.5
P6173,BH10,DE22 2,1.5,100,30,18,12,0,MERCIA MUDSTONE GROUP,433726,337916,52.94,-1.5
P6173,BH10,DE22 2,2.2,100,36,23,13,0,MERCIA MUDSTONE GROUP,433726,337916,52.94,-1.5
P6173,BH10,DE22 2,2.2,100,36,23,13,0,MERCIA MUDSTONE GROUP,433726,337916,52.94,-1.5
P6173,BH11,DE22 2,1.85,100,35,20,15,23,MERCIA MUDSTONE GROUP,433750,337884,52.94,-1.5
P6173,BH11,DE22 2,2.4,100,29,16,13,0,MERCIA MUDSTONE GROUP,433750,337884,52.94,-1.5
P6173,BH11,DE22 2,2.9,65,31,18,13,0,MERCIA MUDSTONE GROUP,433750,337884,52.94,-1.5
P6173,BH11,DE22 2,1.5,100,37,22,15,0,MERCIA MUDSTONE GROUP,433750,337884,52.94,-1.5
P6174,TP16,PE11 3,1,100,44,19,25,20,TIDAL FLAT DEPOSITS,524794,325209,52.81,-0.15
P6174,TP19,PE11 3,1,100,50,22,28,23,TIDAL FLAT DEPOSITS,524794,325209,52.81,-0.15
P6174,TP02,PE11 3,1,100,31,24,7,25,TIDAL FLAT DEPOSITS,524794,325209,52.81,-0.15
P6174,TP02,PE11 3,2.8,100,36,21,15,39,TIDAL FLAT DEPOSITS,524794,325209,52.81,-0.15
P6174,TP05,PE11 3,1.3,100,42,19,23,31,TIDAL FLAT DEPOSITS,524794,325209,52.81,-0.15
P6175,PTP1,NN14 6,2,100,67,31,36,29,MERCIA MUDSTONE GROUP,481025,280889,52.42,-0.81
P6175,PTP1,NN14 6,3,100,64,32,32,27,MERCIA MUDSTONE GROUP,481025,280889,52.42,-0.81
P6175,PTP2,NN14 6,2,100,58,27,31,26,MERCIA MUDSTONE GROUP,481025,280889,52.42,-0.81
P6175,PTP2,NN14 6,3,100,64,29,35,23,MERCIA MUDSTONE GROUP,481025,280889,52.42,-0.81
P6175,PTP1,NN14 6,4,100,63,28,35,24,MERCIA MUDSTONE GROUP,481025,280889,52.42,-0.81
P6177,TP01,CB25 9,1.4,100,79,29,50,33,GAULT FORMATION,550213,265818,52.27,0.2
P6177,TP02,CB25 9,0.8,98,62,24,38,20,RIVER TERRACE DEPOSITS,550213,265818,52.27,0.2
P6177,TP06,CB25 9,1.3,95,67,29,38,37,GAULT FORMATION,550213,265818,52.27,0.2
P6177,TP08,CB25 9,1.4,100,76,28,48,34,GAULT FORMATION,550213,265818,52.27,0.2
P6178,WS01,M21 9,1.8,99,49,20,29,22,GLACIAL DEPOSITS,381477,394222,53.44,-2.28
P6178,WS04,M21 9,0.8,100,49,22,27,25,GLACIAL DEPOSITS,381477,394222,53.44,-2.28
P6178,WS06,M21 9,1.3,100,49,20,29,21,GLACIAL DEPOSITS,381477,394222,53.44,-2.28
P6179,TP02,DN37 7,1,92,32,14,18,16,GLACIAL DEPOSITS,520953,407178,53.55,-0.18
P6179,TP07,DN37 7,2,97,29,13,16,16,GLACIAL DEPOSITS,520953,407178,53.55,-0.18
P6179,TP11,DN37 7,1,100,28,15,13,18,GLACIAL DEPOSITS,520953,407178,53.55,-0.18
P6180,TP08,PE8 6,1.2,100,30,0,0,27,LINCOLNSHIRE LIMESTONE FORMATION,506143,302042,52.61,-0.43
P6182,TP04,RH16 1,0.8,100,43,19,24,15,CUCKFIELD STONE,532687,125101,51.01,-0.11
P6182,TP05,RH16 1,1.2,100,46,18,28,21,UPPER TUNBRIDGE WELLS SAND,532687,125101,51.01,-0.11
P6182,TP07,RH16 1,1.2,96,30,21,9,22,LOWER GRINSTEAD CLAY,532687,125101,51.01,-0.11
P6182,TP09,RH16 1,1.3,77,36,19,17,24,UPPER GRINSTEAD CLAY,532687,125101,51.01,-0.11
P6182,TP09,RH16 1,2.1,95,32,17,15,15,UPPER GRINSTEAD CLAY,532687,125101,51.01,-0.11
P6182,TP14,RH16 1,1,100,46,18,28,25,LOWER GRINSTEAD CLAY,532687,125101,51.01,-0.11
P6182,TP15,RH16 1,2.8,100,59,22,37,16,LOWER GRINSTEAD CLAY,532687,125101,51.01,-0.11
P6182,TP17,RH16 1,2,100,65,27,36,27,WADHURST CLAY,532687,125101,51.01,-0.11
P6183,TP06,LE16 9,1.2,100,63,27,36,29,MERCIA MUDSTONE GROUP,472103,286313,52.47,-0.94
P6183,TP10,LE16 9,1.8,100,47,24,23,25,MERCIA MUDSTONE GROUP,472103,286313,52.47,-0.94
P6183,TP17,LE16 9,1.2,100,50,24,26,25,ALLUVIUM,472103,286313,52.47,-0.94
P6183,TP19,LE16 9,1,100,56,25,31,26,GLACIAL DEPOSITS,472103,286313,52.47,-0.94
P6184,TP01,S36 9,1.3,0,52,27,25,22,PENNINE LOWER COAL MEASURES FORMATION,420801,402433,53.52,-1.69
P6184,TP01,S36 9,1,0,64,31,33,20,PENNINE LOWER COAL MEASURES FORMATION,420801,402433,53.52,-1.69
P6192,WS03,S20 3,0.8,100,30,20,10,0,GLACIAL DEPOSITS,444760,381915,53.33,-1.33
P6192,WS02,S20 3,0.8,100,29,20,9,0,GLACIAL DEPOSITS,444760,381915,53.33,-1.33
P6192,WS01,S20 3,0.8,100,38,22,16,0,GLACIAL DEPOSITS,444760,381915,53.33,-1.33
P6193,TP01,LE12 5,1.7,100,46,22,24,26,GUNTHORPE MEMBER,449989,322750,52.8,-1.26
P6193,TP01,LE12 5,1.7,100,46,22,24,26,GUNTHORPE MEMBER,449989,322750,52.8,-1.26
P6193,TP03,LE12 5,0.9,100,35,16,19,17,GUNTHORPE MEMBER,449989,322750,52.8,-1.26
P6193,TP03,LE12 5,0.9,100,35,16,19,17,GUNTHORPE MEMBER,449989,322750,52.8,-1.26
P6193,TP04,LE12 5,1.2,100,25,13,12,20,GUNTHORPE MEMBER,449989,322750,52.8,-1.26
P6193,TP04,LE12 5,1.2,100,25,13,12,20,GUNTHORPE MEMBER,449989,322750,52.8,-1.26
P6193,TP06,LE12 5,1,100,54,25,29,29,GUNTHORPE MEMBER,449989,322750,52.8,-1.26
P6193,TP06,LE12 5,1,100,54,25,29,29,GUNTHORPE MEMBER,449989,322750,52.8,-1.26
P6193,TP08,LE12 5,2,100,46,31,15,43,GUNTHORPE MEMBER,449989,322750,52.8,-1.26
P6193,TP08,LE12 5,2,100,46,31,15,43,GUNTHORPE MEMBER,449989,322750,52.8,-1.26
P6193,TP05,LE12 5,1.3,100,34,19,15,20,GUNTHORPE MEMBER,449989,322750,52.8,-1.26
P6193,TP05,LE12 5,1.3,100,34,19,15,20,GUNTHORPE MEMBER,449989,322750,52.8,-1.26
